Row,Defect,Drilling_Stress,Milling_Stress,Assembly_Stress,Max_Stress,Most_Abnormal_Zone,Zone_Status,Likely_Zone,Zone_Confidence,Drilling_Probability,Milling_Probability,Assembly_Probability,Evidence
975,Crack,0.8698823125201545,0.8194448161873,0.8716952216926814,0.8716952216926814,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
976,Crack,0.650756898787874,0.5140873912172496,0.7469013443348113,0.7469013443348113,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
977,Crack,0.7463909597767824,0.7203371324480918,0.6465456692825886,0.7463909597767824,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
978,Crack,0.6634726247976572,0.673433437056768,0.5105531642396876,0.673433437056768,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
979,Crack,0.2863218388726383,0.4781503172576803,0.7743068842705589,0.7743068842705589,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
980,Crack,1.4430158725512012,1.3472331791594692,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3693836347516731,0.16782233508853045,0.46279403015979653,Assembly stress = 1.67; Drilling stress = 1.44
981,Crack,0.8803433029028707,0.6348724115116614,0.8841269366662607,0.8841269366662607,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
982,Crack,0.2780394769222254,0.4710017031529576,0.3754034269866241,0.4710017031529576,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
983,Crack,0.2725643323243916,0.2136398327876129,0.4439951899450751,0.4439951899450751,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
984,Crack,1.337663617609814,1.2421518400823732,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Medium,0.3513045261461317,0.15965168685993503,0.48904378699393325,Assembly stress = 1.67; Drilling stress = 1.34
985,Crack,0.9358057195446964,0.8757994015930786,1.0019785234965393,1.0019785234965393,Assembly,Assembly,Assembly,Low,0.39381077243934226,0.18543733762556663,0.4207518899350912,Assembly stress = 1.00; Drilling stress = 0.94
986,Crack,0.2504800824122853,0.3053261004971127,0.529152203905122,0.529152203905122,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
987,Crack,0.2446896134328064,0.5945208008840249,0.7419994257523194,0.7419994257523194,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
988,Crack,1.2409658279852929,2.0287196563480965,0.91833478203394,2.0287196563480965,Milling,Milling,Milling,Low,0.35417444475930193,0.3893178952667071,0.2565076599739909,Milling stress = 2.03; Drilling stress = 1.24
989,Crack,1.3350909628195828,0.6331615139492716,0.8938968324614924,1.3350909628195828,Drilling,Drilling,Drilling,Medium,0.5287978378234462,0.13104353159628687,0.3401586305802669,Drilling stress = 1.34; Assembly stress = 0.89
990,Crack,0.3740625974957559,0.3656477131148729,0.7955068363931843,0.7955068363931843,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
991,Crack,1.3832000203648491,0.8383039245645273,0.9180957166570138,1.3832000203648491,Drilling,Drilling,Drilling,Medium,0.5213708316259629,0.15117200298566807,0.3274571653883691,Drilling stress = 1.38; Assembly stress = 0.92
992,Crack,0.5740414119321152,0.3892277216772337,0.351619996744165,0.5740414119321152,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
993,Crack,0.6255973552589911,0.4543724321042005,0.8633996230025318,0.8633996230025318,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
994,Crack,0.6080182838523542,0.6440674757128854,0.459751666493145,0.6440674757128854,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
995,Crack,1.3372196607673488,1.241093080582472,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Medium,0.3512627123869451,0.1595345720013686,0.48920271561168627,Assembly stress = 1.67; Drilling stress = 1.34
996,Crack,1.3373270913023898,0.9218592223141404,0.9096612336412528,1.3373270913023898,Drilling,Drilling,Drilling,Medium,0.504529425761092,0.16650263167100968,0.3289679425678984,Drilling stress = 1.34; Assembly stress = 0.91
997,Crack,0.8681606977767446,0.7629188541045367,0.8682654309763255,0.8682654309763255,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
998,Crack,1.2755517649353063,0.9025114782623852,0.9173665097799552,1.2755517649353063,Drilling,Drilling,Drilling,Medium,0.48941341885682726,0.16851421401322175,0.3420723671299509,Drilling stress = 1.28; Assembly stress = 0.92
999,Crack,0.7995850414810514,0.7685464147073922,0.721738760741637,0.7995850414810514,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1000,Crack,0.969321562339282,0.7074364998726994,0.8828749912112989,0.969321562339282,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1001,Crack,0.2667335415596221,0.550119907704895,0.68678951941722,0.68678951941722,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1002,Crack,0.3518993720043827,0.4366132134274072,0.3967589583123693,0.4366132134274072,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1003,Crack,0.8894711895620803,0.9193063393922812,0.9231908585251808,0.9231908585251808,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1004,Crack,0.8654622930783824,0.8098813382505655,0.8702590221979117,0.8702590221979117,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1005,Crack,1.3929662833054717,0.7079289585768171,0.9192438595748726,1.3929662833054717,Drilling,Drilling,Drilling,High,0.5334141911753143,0.13443942303538445,0.33214638578930133,Drilling stress = 1.39; Assembly stress = 0.92
1006,Crack,0.8806798327721609,0.8321824074713862,0.8867075635534714,0.8867075635534714,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1007,Crack,0.3060757836016357,0.4558188760533629,0.5524087446650549,0.5524087446650549,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1008,Crack,0.5306840222047228,0.7947325020715706,0.8416735221998416,0.8416735221998416,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1009,Crack,0.6027414269776628,0.3697400149961928,0.3663917949562852,0.6027414269776628,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1010,Crack,0.4818867928481377,0.5044387509429786,0.2822472095107181,0.5044387509429786,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1011,Crack,0.3272847906721128,0.4651371202296001,0.3182150988952003,0.4651371202296001,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1012,Crack,1.4191503499926947,0.7132002047390249,0.919683846534532,1.4191503499926947,Drilling,Drilling,Drilling,High,0.5394691870436805,0.13315160194795148,0.327379211008368,Drilling stress = 1.42; Assembly stress = 0.92
1013,Crack,0.573623756910795,0.6089162272856987,0.3921697080523865,0.6089162272856987,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1014,Crack,1.0294900280462782,0.9504668455881484,1.1539806976082363,1.1539806976082363,Assembly,Assembly,Assembly,Low,0.3854187299792467,0.17806701898581098,0.4365142510349424,Assembly stress = 1.15; Drilling stress = 1.03
1015,Crack,1.3479496019057635,0.8995553858232253,0.9135180927122366,1.3479496019057635,Drilling,Drilling,Drilling,Medium,0.508398962019412,0.16234522737963197,0.329255810600956,Drilling stress = 1.35; Assembly stress = 0.91
1016,Crack,1.0304971269675676,0.6883346375133041,0.8873679206612674,1.0304971269675676,Drilling,Drilling,Drilling,Low,0.45009392719137925,0.1598357328342781,0.3900703399743426,Drilling stress = 1.03; Assembly stress = 0.89
1017,Crack,0.8705042133840748,0.8163010149728698,0.8742614116580335,0.8742614116580335,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1018,Crack,0.9824399680585508,0.6756731957798967,1.0571361370401309,1.0571361370401309,Assembly,Assembly,Assembly,Low,0.4089197161238355,0.15044610155465993,0.4406341823215046,Assembly stress = 1.06; Drilling stress = 0.98
1019,Crack,0.4516030933906033,1.1485513295158454,0.8414681685725667,1.1485513295158454,Milling,Milling,Assembly,Medium,0.28730762693628037,0.2884017773364738,0.42429059572724576,Assembly stress = 0.84; Milling stress = 1.15
1020,Crack,0.6915233717130626,0.4276836386731358,0.5367965995449814,0.6915233717130626,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1021,Crack,1.0311074764782202,0.9405266311422468,1.1454635168434015,1.1454635168434015,Assembly,Assembly,Assembly,Low,0.3879199444755791,0.17716313305136655,0.43491692247305436,Assembly stress = 1.15; Drilling stress = 1.03
1022,Crack,1.0279849600207098,0.9484316023777049,1.1475884462319073,1.1475884462319073,Assembly,Assembly,Assembly,Low,0.3862772320465595,0.17836906295955687,0.4353537049938836,Assembly stress = 1.15; Drilling stress = 1.03
1023,Crack,0.8417457690331648,0.7999671056328823,0.815369900676304,0.8417457690331648,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1024,Crack,1.1295706426934882,1.0421545522186428,1.3206822446094186,1.3206822446094186,Assembly,Assembly,Assembly,Low,0.374708323331905,0.17167182289747956,0.45361985377061537,Assembly stress = 1.32; Drilling stress = 1.13
1025,Crack,0.4252135993890572,0.4958064312336998,0.4500244644348737,0.4958064312336998,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1026,Crack,1.232965955968996,1.1348533849973044,1.5054206515249875,1.5054206515249875,Assembly,Assembly,Assembly,Medium,0.361473125995786,0.16384616135051344,0.47468071265370054,Assembly stress = 1.51; Drilling stress = 1.23
1027,Crack,0.4820892306474623,0.1781530071945679,0.4040158470932934,0.4820892306474623,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1028,Crack,0.8386524978684222,0.9389592016175784,0.8028234282618962,0.9389592016175784,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1029,Crack,0.3448144590194202,0.5119960542784969,0.2878655628819548,0.5119960542784969,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1030,Crack,0.9470982838055492,0.7920017168609839,0.9072237436564512,0.9470982838055492,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1031,Crack,1.4515660924697769,1.3557833657956846,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.37084481072231334,0.16848618662101814,0.4606690026566685,Assembly stress = 1.67; Drilling stress = 1.45
1032,Crack,1.1932382557979064,1.0261379284495278,0.9039883190306908,1.1932382557979064,Drilling,Drilling,Drilling,Medium,0.4604300896278603,0.19478833786772648,0.3447815725044134,Drilling stress = 1.19; Assembly stress = 0.90
1033,Crack,1.0216091801008162,0.9392578518642468,1.131923636815642,1.131923636815642,Assembly,Assembly,Assembly,Low,0.38803256050550206,0.17867897253049947,0.4332884669639985,Assembly stress = 1.13; Drilling stress = 1.02
1034,Crack,1.0778706037019838,0.9887575649250624,1.237762473499702,1.237762473499702,Assembly,Assembly,Assembly,Low,0.3801190052820885,0.17385544118970414,0.4460255535282075,Assembly stress = 1.24; Drilling stress = 1.08
1035,Crack,0.2177362672284144,0.5865475790882025,0.4334117726760392,0.5865475790882025,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1036,Crack,0.8252449951640433,0.4905346870464901,0.8090102308964828,0.8252449951640433,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1037,Crack,0.2939743648514087,0.9397071676514042,0.6835250737442913,0.9397071676514042,Milling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1038,Crack,1.3278343619911923,1.6674142343162468,0.9057863852429524,1.6674142343162468,Milling,Milling,Drilling,Medium,0.42410955814016477,0.29780071031630995,0.2780897315435254,Drilling stress = 1.33; Milling stress = 1.67
1039,Crack,0.3972966808436181,0.2197303904072527,0.5161570871833503,0.5161570871833503,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1040,Crack,0.9308876672663482,0.8604722880965554,0.9823447607260926,0.9823447607260926,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1041,Crack,1.2138492684023912,0.8346794595280561,0.9163133351952572,1.2138492684023912,Drilling,Drilling,Drilling,Medium,0.47964837843044195,0.16414272128112975,0.3562089002884282,Drilling stress = 1.21; Assembly stress = 0.92
1042,Crack,1.4345531477767612,1.3398132020507552,1.6684622038506898,1.6684622038506898,Assembly,Assembly,Assembly,Low,0.3678723397313229,0.16731007858965166,0.4648175816790253,Assembly stress = 1.67; Drilling stress = 1.43
1043,Crack,1.4592903404207287,0.8423499965212453,0.9147652376709464,1.4592903404207287,Drilling,Drilling,Drilling,High,0.5405657701863491,0.14584272122734274,0.3135915085863081,Drilling stress = 1.46; Assembly stress = 0.91
1044,Crack,0.4621165704152866,0.3483837826611232,0.4164228756345786,0.4621165704152866,Drilling,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1045,Crack,1.3741451134301197,0.7688524673139514,0.9142665165392478,1.3741451134301197,Drilling,Drilling,Drilling,Medium,0.5251224868493196,0.14333602759077602,0.33154148555990437,Drilling stress = 1.37; Assembly stress = 0.91
1046,Crack,1.203771323841421,0.5813400191573543,0.9106718449565566,1.203771323841421,Drilling,Drilling,Drilling,Medium,0.4964585154991907,0.1332092820677392,0.37033220243307,Drilling stress = 1.20; Assembly stress = 0.91
1047,Crack,0.7037958875104933,0.626423063641814,0.9002805669537075,0.9002805669537075,Assembly,No clear abnormal zone,No clear abnormal zone,Low,,,,No production zone shows strong deviation from baseline.
1048,Crack,1.554540049484161,0.6174527664461564,0.9131052978178972,1.554540049484161,Drilling,Drilling,Drilling,High,0.5805784634701191,0.1137258234030416,0.3056957131268393,Drilling stress = 1.55; Assembly stress = 0.91
