Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization,WIP_Stored,Drilling_Util_Pct,Milling_Util_Pct,Assembly_Util_Pct,Drilling_Score,Milling_Score,Assembly_Score,Bottleneck_Zone,Bottleneck_Score,Throughput_Gap,Throughput_Loss_Percent
11,14040,2.998422,25.689783,209.14493,4477,13900,3.002514,1.927118,213.302659,4337,9563,2.996362,2.891733,0.952794,0.724179,0.996023,8814.0,95.27940000000001,72.4179,99.6023,1.3145431905353446,1.3012931388199442,1.9794915840859955,Assembly,1.9794915840859955,4477,31.887464387464387
16,6363,2.999438,0.117506,0.230089,36,6678,3.003956,0.029567,46.219283,351,6327,2.995707,0.545621,0.441386,0.348116,0.658955,387.0,44.1386,34.8116,65.8955,0.44304065392927006,0.35697043119855104,0.844518851267591,Assembly,0.844518851267591,36,0.5657708628005658
15,2800,3.005954,0.0,0.057306,5,3072,3.011341,0.0,72.349977,277,2795,2.996133,0.007701,0.19483,0.160408,0.291093,282.0,19.483,16.0408,29.109299999999998,0.19483,0.160408,0.2937120839769945,Assembly,0.2937120839769945,5,0.17857142857142858
2,1406,2.997389,0.0,21.259464,27,1384,3.017114,0.0,5.427281,5,1379,2.98425,0.0,0.097283,0.072367,0.142994,32.0,9.728299999999999,7.2367,14.2994,0.097283,0.072367,0.142994,Assembly,0.142994,27,1.9203413940256047
2,1420,3.001143,0.0,0.007846,8,1512,3.013547,0.0,76.9902,100,1412,3.002048,0.0,0.098528,0.07903,0.147249,108.0,9.8528,7.9030000000000005,14.7249,0.098528,0.07903,0.147249,Assembly,0.147249,8,0.5633802816901409
10,750,2.995933,0.0,16.776373,35,716,2.993549,0.0,5.607512,1,715,2.985075,0.0,0.051957,0.03721,0.074109,36.0,5.1957,3.721,7.4109,0.051957,0.03721,0.074109,Assembly,0.074109,35,4.666666666666667
4,11040,3.002137,3.151252,84.63898,1579,11010,3.002618,0.61954,106.328907,1549,9461,2.999668,2.851122,0.767226,0.573596,0.986428,3128.0,76.7226,57.3596,98.6428,0.811600172416049,0.7591296796005789,1.9560849207449067,Assembly,1.9560849207449067,1579,14.302536231884059
3,6777,3.006658,0.107428,84.693149,581,6237,3.000427,0.021454,0.386632,41,6196,2.998746,0.586788,0.471694,0.324348,0.646165,622.0,47.1694,32.4348,64.6165,0.47320674115631234,0.33077283061973534,0.8457296083226401,Assembly,0.8457296083226401,581,8.57311494761694
4,10905,3.006718,1.586926,84.759847,1498,10485,2.995971,0.489394,65.569357,1078,9407,2.995606,2.752054,0.757461,0.544687,0.979068,2576.0,75.7461,54.468700000000005,97.9068,0.7798072065031647,0.6912458494599956,1.9150322299991736,Assembly,1.9150322299991736,1498,13.736817973406696
14,4991,3.004471,0.020251,1.900054,68,4935,2.991807,0.011786,11.959565,12,4923,2.997973,0.13577,0.346971,0.256106,0.512925,80.0,34.6971,25.6106,51.2925,0.3472561632829102,0.25963555410106276,0.5590999164467658,Assembly,0.5590999164467658,68,1.3624524143458225
16,12640,2.999873,4.076964,167.110318,3112,11216,2.997233,0.683203,119.966452,1688,9528,3.000425,2.899631,0.875186,0.583628,0.993694,4800.0,87.5186,58.36280000000001,99.3694,0.9325955322970124,0.7882268418893925,1.9798486670947348,Assembly,1.9798486670947348,3112,24.620253164556964
10,7230,2.99684,0.298333,1.090384,150,7110,3.000341,0.047951,25.605799,30,7080,2.995869,0.981904,0.501153,0.369877,0.737815,180.0,50.1153,36.987700000000004,73.7815,0.5053539588504496,0.38423688874088413,1.0717572196269072,Assembly,1.0717572196269072,150,2.0746887966804977
17,6056,3.011974,0.098328,4.610503,123,5944,2.987409,0.016703,23.985254,11,5933,3.007238,0.532546,0.42096,0.30794,0.61981,134.0,42.096000000000004,30.794,61.980999999999995,0.42234460003367724,0.31294204837519524,0.8009270881200513,Assembly,0.8009270881200513,123,2.031043593130779
19,4320,3.008695,0.014944,7.198711,10,4452,3.004032,0.0,7.288728,142,4310,3.007981,0.067939,0.30087,0.232037,0.450947,152.0,30.087000000000003,23.203699999999998,45.094699999999996,0.3010804330699625,0.23203699999999997,0.4740528234402064,Assembly,0.4740528234402064,10,0.23148148148148145
10,7270,2.998077,0.271464,27.046606,30,7470,3.001428,0.043373,2.072657,230,7240,2.999946,0.969191,0.504174,0.388213,0.754372,260.0,50.4174,38.8213,75.4372,0.507996604584067,0.40120191481634104,1.0839905714514066,Assembly,1.0839905714514066,30,0.41265474552957354
4,2788,2.984349,0.0,0.040567,8,2892,2.985119,0.0,58.947858,112,2780,3.005146,0.004184,0.192601,0.149878,0.290547,120.0,19.260099999999998,14.987800000000002,29.0547,0.19260099999999997,0.149878,0.2919699642072127,Assembly,0.2919699642072127,8,0.2869440459110474
2,4266,3.005298,0.003017,7.241319,18,4380,2.998618,0.000365,7.108746,132,4248,3.000328,0.090573,0.296577,0.227687,0.44306,150.0,29.6577,22.7687,44.306,0.2966194837106582,0.2277963065710918,0.47386357006211177,Assembly,0.47386357006211177,18,0.42194092827004215
11,7678,2.996188,0.314399,18.129434,22,8492,2.993253,0.123438,22.498901,836,7656,2.995726,1.36839,0.532517,0.440422,0.79729,858.0,53.2517,44.0422,79.729,0.5369441912983898,0.4773879849929565,1.2626747972054941,Assembly,1.2626747972054941,22,0.28653295128939826
6,8868,3.001301,0.74057,30.903586,569,8364,3.000815,0.114013,7.709391,65,8299,3.00387,1.983368,0.613647,0.434467,0.866564,634.0,61.364700000000006,43.4467,86.6564,0.6240752935373476,0.4686104796983258,1.5411007289032121,Assembly,1.5411007289032121,569,6.4163283716734325
12,9048,3.009819,0.699771,17.931168,162,9084,3.001707,0.129566,9.997086,198,8886,2.996928,2.348401,0.63039,0.472913,0.925739,360.0,63.039,47.2913,92.5739,0.6402437847832388,0.5117141375070675,1.7244222139537557,Assembly,1.7244222139537557,162,1.790450928381963
7,714,2.958094,0.0,25.141194,11,705,2.998398,0.0,0.836138,2,703,3.015064,0.0,0.048891,0.036704,0.073604,13.0,4.8891,3.6704,7.3604,0.048891,0.036704,0.073604,Assembly,0.073604,11,1.5406162464985995
7,13158,3.001621,8.715932,162.940784,3598,12648,3.002778,0.955091,185.716566,3088,9560,2.996584,2.907996,0.912621,0.658759,0.996014,6686.0,91.2621,65.8759,99.6014,1.035353891350663,0.9447801569606424,1.9850135752193365,Assembly,1.9850135752193365,3598,27.344581243350053
2,13756,3.004015,12.911702,212.841028,4197,13661,2.995909,1.346961,203.958892,4102,9559,3.001995,2.918987,0.949188,0.708599,0.997477,8299.0,94.9188,70.8599,99.7477,1.1310033834516076,1.1119734885051413,1.9902145770361328,Assembly,1.9902145770361328,4197,30.510322768246585
18,12978,3.001414,5.112722,203.001621,3440,12330,2.999913,0.822169,138.802137,2792,9538,2.99968,2.924656,0.899744,0.637563,0.99448,6232.0,89.9744,63.756299999999996,99.44800000000001,0.9717384985495692,0.8837779979396461,1.9891455847059918,Assembly,1.9891455847059918,3440,26.50639543843427
19,14155,3.004439,24.130059,215.183566,4623,12806,2.998994,1.006467,196.228604,3274,9532,3.010176,2.920796,0.975772,0.664891,0.997189,7897.0,97.57719999999999,66.48910000000001,99.7189,1.3155580274187642,0.9662977306494429,1.99054181179972,Assembly,1.99054181179972,4623,32.6598375132462
20,696,3.01156,0.0,91.160158,59,639,2.978838,0.0,0.001382,2,637,3.033838,0.0,0.04852,0.033046,0.067185,61.0,4.852,3.3045999999999998,6.7185,0.04852,0.033046,0.067185,Assembly,0.067185,59,8.477011494252872
13,7821,3.004678,0.394399,1.752495,26,8206,2.996807,0.101387,32.42325,411,7795,3.000944,1.510321,0.543941,0.425798,0.813065,437.0,54.3941,42.5798,81.3065,0.5494947066622147,0.45616037074872307,1.3267200488531774,Assembly,1.3267200488531774,26,0.33243830712185146
16,5648,2.992793,0.103754,14.120407,8,5752,3.002823,0.015882,4.020126,112,5640,2.99767,0.493546,0.39129,0.299684,0.587129,120.0,39.129000000000005,29.9684,58.712900000000005,0.39275100593822865,0.30444018345775314,0.7549823204141969,Assembly,0.7549823204141969,8,0.141643059490085
6,721,2.973495,0.0,11.987948,14,713,3.012589,0.0,7.837247,6,707,3.003711,0.0,0.049568,0.037227,0.073737,20.0,4.9568,3.7227,7.3736999999999995,0.049568,0.037227,0.073737,Assembly,0.073737,14,1.9417475728155338
14,6016,3.001143,0.092567,59.589048,611,5416,2.991252,0.008945,3.291673,11,5405,3.003753,0.302944,0.417646,0.281261,0.564395,622.0,41.7646,28.126099999999997,56.439499999999995,0.4189494768460398,0.28393975966689344,0.6674252267662152,Assembly,0.6674252267662152,611,10.15625
10,5616,2.987189,0.036774,3.634922,40,5696,3.001103,0.003272,25.094824,120,5576,3.009224,0.222095,0.387169,0.296272,0.583015,160.0,38.716899999999995,29.6272,58.3015,0.3876868309498661,0.29725186602907494,0.6585487561187631,Assembly,0.6585487561187631,40,0.7122507122507122
7,13604,3.001521,11.974065,196.150059,4025,12920,3.004265,1.129046,168.604041,3341,9579,2.99668,2.919089,0.931404,0.670063,0.997627,7366.0,93.1404,67.0063,99.76270000000001,1.100016102374224,1.0081784708627612,1.9903992668901327,Assembly,1.9903992668901327,4025,29.58688620993825
13,8788,2.997885,0.557578,3.599896,45,9178,2.995066,0.179541,39.557348,435,8743,3.005031,2.294136,0.609516,0.476074,0.913467,480.0,60.95159999999999,47.6074,91.3467,0.6173675022941344,0.5298411536449099,1.6936948715291864,Assembly,1.6936948715291864,45,0.512061902594447
17,6900,2.994431,0.321921,1.290933,20,7420,2.99966,0.081491,33.495159,540,6880,3.001878,0.886453,0.47819,0.386248,0.717169,560.0,47.819,38.6248,71.7169,0.4827231119054734,0.4106521144790179,1.01864865831174,Assembly,1.01864865831174,20,0.2898550724637681
17,11118,3.000392,4.028138,71.678451,1591,11917,2.995503,0.713878,140.123459,2390,9527,2.997373,2.871985,0.769564,0.619433,0.992548,3981.0,76.9564,61.9433,99.2548,0.826285991807586,0.8332180859119702,1.9693003562743232,Assembly,1.9693003562743232,1591,14.310127720813096
4,2856,2.990444,0.0,1.747387,8,3024,2.990992,0.0,46.986723,176,2848,2.996007,0.004115,0.197701,0.156952,0.296596,184.0,19.7701,15.695200000000002,29.6596,0.197701,0.156952,0.2979954975412716,Assembly,0.2979954975412716,8,0.2801120448179272
18,12834,3.002242,4.831458,183.266317,3308,13482,3.00575,1.153198,213.852677,3956,9526,2.999609,2.910567,0.886188,0.701343,0.993456,7264.0,88.6188,70.13430000000001,99.3456,0.9542218958334336,1.0466912716984025,1.9833299635980997,Assembly,1.9833299635980997,3308,25.77528440081035
6,5026,3.009614,0.047005,14.853376,16,5243,2.992932,0.002652,18.503086,233,5010,3.011306,0.23224,0.350173,0.272187,0.524682,249.0,35.0173,27.218700000000002,52.468199999999996,0.35083489818345737,0.2729811945932478,0.6036660362053244,Assembly,0.6036660362053244,16,0.31834460803820136
11,10108,3.001033,1.302085,43.224495,627,10528,2.995721,0.396964,54.851007,1047,9481,3.000036,2.81942,0.702186,0.547432,0.988577,1674.0,70.2186,54.7432,98.85770000000001,0.7205212344688242,0.6663108320188594,1.9474521780830862,Assembly,1.9474521780830862,627,6.203007518796992
16,4212,2.994394,0.009688,5.720886,9,4398,3.0042,0.000428,16.729534,195,4203,3.000657,0.052318,0.291953,0.229383,0.438327,204.0,29.195300000000003,22.9383,43.8327,0.29208942101055924,0.2295111731847323,0.45612017432909996,Assembly,0.45612017432909996,9,0.2136752136752137
4,4386,3.001255,0.005792,60.141038,48,4356,3.003317,0.0,0.086617,18,4338,3.005822,0.107225,0.304263,0.226768,0.452784,66.0,30.4263,22.6768,45.278400000000005,0.3043445597123409,0.226768,0.48925085877590396,Assembly,0.48925085877590396,48,1.094391244870041
3,6363,2.998608,0.100172,79.975353,412,6012,3.002112,0.012709,0.287407,61,5951,3.009694,0.476418,0.44167,0.312533,0.623064,473.0,44.167,31.2533,62.3064,0.44308056621281333,0.316338964964399,0.7850921457150718,Assembly,0.7850921457150718,412,6.474933207606474
8,5760,2.998565,0.116689,0.624888,9,5872,3.00436,0.015118,17.45428,121,5751,3.002538,0.404735,0.399809,0.306179,0.600215,130.0,39.980900000000005,30.6179,60.0215,0.4014521493911171,0.3107063883336048,0.7378640005751034,Assembly,0.7378640005751034,9,0.15625
2,1380,2.985981,0.0,0.022586,6,1452,2.999729,0.0,52.647518,78,1374,3.0047,0.0,0.095378,0.075618,0.143597,84.0,9.5378,7.561800000000001,14.3597,0.095378,0.075618,0.143597,Assembly,0.143597,6,0.43478260869565216
15,11445,3.006579,2.942754,93.133067,1917,11775,2.999127,0.652131,149.037309,2247,9528,3.000486,2.885089,0.793225,0.612707,0.993765,4164.0,79.32249999999999,61.2707,99.37650000000001,0.8346632199119645,0.8080007082538739,1.9749739822234904,Assembly,1.9749739822234904,1917,16.749672346002622
8,5768,3.000669,0.062229,2.071138,28,5976,3.004125,0.014811,19.6133,236,5740,2.991686,0.288116,0.40067,0.311014,0.597407,264.0,40.067,31.1014,59.740700000000004,0.4015462740571933,0.31544945102586464,0.6953942742651278,Assembly,0.6953942742651278,28,0.48543689320388345
13,10598,2.99523,2.418546,96.965467,1241,10640,2.992309,0.360089,58.349367,1283,9357,2.999242,2.6979,0.734802,0.552436,0.9755,2524.0,73.4802,55.2436,97.55,0.7688586153389655,0.6602718736380102,1.8930466382980748,Assembly,1.8930466382980748,1241,11.709756557841102
15,10710,2.996421,1.708081,64.551337,1173,10890,2.99246,0.458005,84.183908,1353,9537,3.005389,2.923781,0.73978,0.564547,0.996329,2526.0,73.978,56.4547,99.6329,0.7638322436144673,0.7017057838161589,1.9906970001741295,Assembly,1.9906970001741295,1173,10.952380952380953
17,6970,2.989873,0.270095,2.494977,30,7700,3.004024,0.091544,32.51878,760,6940,2.994712,0.989321,0.481585,0.401089,0.722204,790.0,48.1585,40.1089,72.2204,0.48538832708990354,0.42850368696993796,1.0586687161672743,Assembly,1.0586687161672743,30,0.430416068866571
13,9516,2.996047,0.846205,17.16653,444,9425,3.000083,0.17177,36.606909,353,9072,3.000201,2.507145,0.655188,0.490899,0.946567,797.0,65.5188,49.0899,94.6567,0.667103786668068,0.5423389718258569,1.7992385098690935,Assembly,1.7992385098690935,444,4.665825977301387
19,14079,2.995232,8.957295,222.505325,4520,13889,3.001297,1.658309,205.622694,4330,9559,3.002042,2.934615,0.97043,0.722998,0.997729,8850.0,97.043,72.2998,99.77289999999999,1.0965616304476486,1.2196118920566166,1.9957816068234941,Assembly,1.9957816068234941,4520,32.10455288017615
20,2832,2.991467,0.0,0.089132,5,2996,2.98129,0.0,36.81662,169,2827,3.013134,0.004358,0.195999,0.155068,0.295873,174.0,19.5999,15.506800000000002,29.5873,0.195999,0.155068,0.2973551410169773,Assembly,0.2973551410169773,5,0.1765536723163842
19,13794,2.998341,8.415675,206.441906,4249,14820,3.000882,1.93556,231.236182,5275,9545,3.007126,2.927219,0.950201,0.771353,0.997674,9524.0,95.0201,77.1353,99.7674,1.0687058398057132,1.3509952650477715,1.9932112523118917,Assembly,1.9932112523118917,4249,30.803247788893724
18,8664,3.006311,0.811707,2.547338,239,8676,3.001872,0.284577,36.435294,251,8425,2.995716,1.866377,0.599224,0.452099,0.877459,490.0,59.922399999999996,45.2099,87.7459,0.6106540050803027,0.5373212906344932,1.5122074866551194,Assembly,1.5122074866551194,239,2.7585410895660205
1,739,2.985248,0.0,40.98355,26,716,2.995501,0.0,0.025848,3,713,3.017309,0.0,0.051067,0.037216,0.074741,29.0,5.1067,3.7216,7.4741,0.051067,0.037216,0.074741,Assembly,0.074741,26,3.5182679296346415
12,8076,3.004655,0.390972,1.357757,77,8736,2.998134,0.094802,73.939982,737,7999,3.003897,1.520934,0.560201,0.454717,0.835349,814.0,56.02009999999999,45.4717,83.53490000000001,0.5657064495603168,0.4831073604182039,1.352613494152209,Assembly,1.352613494152209,77,0.9534422981674097
17,12240,3.001817,3.827623,172.768387,2739,11849,3.003159,0.737994,123.390875,2348,9501,3.006957,2.870174,0.847322,0.617317,0.993118,5087.0,84.7322,61.731700000000004,99.31179999999999,0.9012204514553691,0.8383241058255312,1.9692544413175206,Assembly,1.9692544413175206,2739,22.377450980392158
16,11248,2.997519,1.514219,116.21332,1730,11872,3.002267,0.734219,130.933755,2354,9518,2.997628,2.917476,0.775896,0.613004,0.991812,4084.0,77.5896,61.300399999999996,99.1812,0.7972183870961946,0.8328806063573899,1.984035691061683,Assembly,1.984035691061683,1730,15.380512091038407
19,8832,2.997425,0.715729,8.234528,190,8940,2.999673,0.152286,41.008888,298,8642,2.989989,2.144617,0.608502,0.465357,0.898056,488.0,60.8502,46.535700000000006,89.8056,0.6185804964354378,0.5109620972199597,1.6274329668211953,Assembly,1.6274329668211953,190,2.151268115942029
10,6980,2.998147,0.213113,0.832491,22,7510,3.000472,0.063841,27.781822,552,6958,2.996168,0.898172,0.484227,0.39111,0.724156,574.0,48.4227,39.111000000000004,72.4156,0.48722793835913514,0.4102284679590996,1.0296212504590454,Assembly,1.0296212504590454,22,0.3151862464183381
7,3585,3.00197,0.002236,19.022116,83,3515,3.008051,0.0,6.650145,13,3502,3.006136,0.022795,0.249122,0.183367,0.365798,96.0,24.912200000000002,18.3367,36.5798,0.24915348610441893,0.183367,0.3735505021757681,Assembly,0.3735505021757681,83,2.315202231520223
5,3515,2.995008,3.6e-05,0.043526,22,3930,3.013788,7.2e-05,80.97423,437,3493,2.999284,0.015785,0.243714,0.205618,0.364596,459.0,24.371399999999998,20.561799999999998,36.459599999999995,0.2437145069319137,0.20563956184416055,0.3699644249547926,Assembly,0.3699644249547926,22,0.6258890469416786
13,10205,2.999656,1.291004,60.937444,874,9516,2.997635,0.213758,12.924603,185,9331,3.000578,2.624368,0.703779,0.494583,0.972969,1059.0,70.37790000000001,49.4583,97.2969,0.7219581980094926,0.5585971206121647,1.8655076545302058,Assembly,1.8655076545302058,874,8.564429201371876
13,8970,2.997273,0.788236,10.191204,114,9490,3.002653,0.219517,58.533649,634,8856,2.995655,2.470303,0.619641,0.494255,0.921832,748.0,61.9641,49.4255,92.1832,0.6307404995539985,0.5599937686749528,1.7619736706429627,Assembly,1.7619736706429627,114,1.2709030100334449
13,13500,3.001184,10.195818,196.89323,3920,12618,3.000356,0.809581,181.831096,3038,9580,2.996573,2.928713,0.92824,0.654773,0.99769,6958.0,92.824,65.4773,99.76899999999999,1.07181182029703,0.8972182688522391,1.9937353566440081,Assembly,1.9937353566440081,3920,29.037037037037038
12,12834,2.994448,5.357691,140.693554,3417,12276,2.997029,0.952747,194.314955,2859,9417,3.006129,2.912647,0.863091,0.636821,0.984164,6276.0,86.3091,63.6821,98.41640000000001,0.9385350153265796,0.9221401991451926,1.9747453645424122,Assembly,1.9747453645424122,3417,26.62459093034128
2,2139,3.001229,0.0,22.506461,12,2205,3.011701,0.0,8.004923,78,2127,3.002063,0.0,0.148288,0.115225,0.221715,90.0,14.828800000000001,11.522499999999999,22.171499999999998,0.148288,0.115225,0.221715,Assembly,0.221715,12,0.5610098176718092
7,13073,3.005612,6.294999,193.423298,3514,12427,2.997301,0.910427,166.709353,2868,9559,3.000753,2.922491,0.908792,0.646657,0.997012,6382.0,90.8792,64.6657,99.7012,0.9974346636095291,0.9193026262997002,1.9909412755500127,Assembly,1.9909412755500127,3514,26.8798286544787
9,10290,2.99747,1.862129,49.49577,735,10682,2.999922,0.39938,90.318205,1127,9555,3.001484,2.92009,0.713454,0.55634,0.997048,1862.0,71.3454,55.63399999999999,99.7048,0.7396754615990486,0.6759423516784697,1.990160703594583,Assembly,1.990160703594583,735,7.142857142857142
14,13642,2.99844,10.148904,200.790028,4078,13414,3.002346,1.668424,184.354823,3850,9564,3.000552,2.936409,0.945201,0.69734,0.997512,7928.0,94.5201,69.734,99.7512,1.088112203524799,1.1969830316911194,1.9961747401379635,Assembly,1.9961747401379635,4078,29.892977569271366
14,8261,2.995146,0.432308,3.189728,67,8426,3.002937,0.079286,35.089818,232,8194,3.006055,1.844908,0.570928,0.438061,0.856408,299.0,57.0928,43.8061,85.6408,0.5770155200488052,0.4618047830016004,1.4838549525813503,Assembly,1.4838549525813503,67,0.8110398256869628
9,6615,3.002982,0.160983,18.264565,9,6642,3.003625,0.063949,1.343235,36,6606,3.001373,0.751815,0.459675,0.346357,0.68844,45.0,45.9675,34.6357,68.84400000000001,0.4619418727851828,0.36550781072534044,0.9441297312250518,Assembly,0.9441297312250518,9,0.13605442176870747
4,2892,3.011374,0.0,0.03314,8,2960,3.010623,0.0,47.151011,76,2884,2.996245,0.001011,0.201356,0.154446,0.300199,84.0,20.1356,15.4446,30.0199,0.201356,0.154446,0.3005428376705287,Assembly,0.3005428376705287,8,0.2766251728907331
4,2788,2.995029,0.000151,19.273208,24,2780,2.986746,0.0,1.317403,16,2764,3.006863,0.003382,0.193031,0.143978,0.288718,40.0,19.3031,14.3978,28.871799999999997,0.19303312629774924,0.143978,0.28986820672772307,Assembly,0.28986820672772307,24,0.860832137733142
14,9716,2.999274,1.231455,52.416049,380,9366,2.999546,0.537755,18.670951,30,9336,3.004417,2.670672,0.673406,0.48724,0.974654,410.0,67.3406,48.724000000000004,97.4654,0.6907466622169872,0.6482815209245719,1.8829404878597416,Assembly,1.8829404878597416,380,3.9110745162618357
